LABEL,TEXT,URL,EMAIL,PHONE
spam,launching lakewood estate  luxury hirise  flats complex  patuli  off em bypass with large club  all lifestyle amenities somani realtors,No,No,No
spam,Has your CIBIL score increase Check your CIBIL score in X min http://n39.in/K252od,Yes,No,No
ham,Got smaller capacity one? Quite ex...,No,No,No
ham,Holy living christ what is taking you so long,No,No,No
ham,"Just wondering, the others just took off",No,No,No
spam,get flat  off on your order above  use coupon zop get your groceries delivered home and save your weekend weekendbachao order on wwwzopnowcom,No,No,No
ham,Are you willing to go for apps class.,No,No,No
ham,Thats cool. How was your day?,No,No,No
ham,I love to give massages. I use lots of baby oil... What is your fave position?,No,No,No
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,No,No,No
ham,Do u know what is real FRIENDSHIP,No,No,No
smishing,Luxury expandable Villas by Supertech in GNoida!!2 floors furnished Apts On Yamuna Expressway@Rs.27L only!!limited units available!Call Team Agni 9212255555 NOW,No,Yes,Yes
spam,Fear less  hope more  eat less  chew more  whine less  breathe more  talk less  say more  hate less  love more and good things will be yours.,No,No,No
smishing,traveling in rush hours get  off on ola rides using code ola from ampm  pmpm up to rs  open httpbitlyolacabs tca,No,No,No
spam,FRM sms_no_reply verizon .com MSG Your Verizon bill be now available Watch a quick personalize video about your bill at http://bill.vz.to/ accountid=,Yes,No,No
smishing,Let me know if you get my text.I be do well I 'm on a conference call right now with some stakeholder and I need you for a quick task Are you available,No,No,No
smishing,Urgant call for you Your resume have be selected.Kindly download your letter by link wwwtatatech839.blogspot.com open the link,No,No,No
smishing,reduce fat guaranteed  to kg weight loss in  days ayurvedic no side effect low treatment cost cash on delivery more info sms kare tgt to,No,No,No
spam,Hurry Up and Shop on Discount! Last few days of UP TO 50% OFF. The SALE is on everything. Head to stores or shop online: https://bit.ly/3NIgNUL,Yes,No,No
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,No,No,No
smishing,rsall local calls pmin for  days is now active for best offers dial,No,No,No
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",No,No,No
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,No,No,No
spam,Reach your own star at Mercedes Benz STAR DRIVE Get exclusive offer during the event at Senayan City Main Atrium X-X June XXXX Visit myads.id/Mercedes,No,No,No
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,No,No,No
smishing,g summer offer  gb g data at just rs recharge now with rs and enjoy gb gg data valid for  days for more offers dial dial,No,No,No
spam,come and have look adventure eddition scorpio limited stock available silver jubilee motors,No,No,No
smishing,site visit confirmation message thanks for showing intrest in icon dawda city we are waiting confirmation from you on visiting  our project site  request you to reply us via sms or call us at  with your prefered timings,No,No,No
spam,order via swiggy from restaurants near you use sw get rs off on st order above rs valid till oct  get app http qwr in hjns data charges apply,No,No,No
ham,Nope watching tv at home... Not going out. V bored...,No,No,No
smishing,shop for net rs in single bill  shoppers stop first citizens fiesta  get discount vouchers worth rs click bitlyfiestar to know more tc apply,No,No,No
smishing,Apply for Citi credit card and get reward with Rs.1000 worth Amazon Pay Gift Card and discount and cashback Click http://gz1.in/e6ZNS4 Tnc,Yes,No,No
smishing,Phony Â£350 award - Todays Voda numbers ending XXXX are selected to receive a Â£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,No,No,Yes
ham,K:)k.are you in college?,No,No,No
ham,"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",No,No,No
smishing,tokri sale is back  days of big savings save  more today with coupon save max upto rs   valid for  transaction shop now click googlkpyn,No,No,No
smishing,Welcome to PayTM payment Bank your KYC do successfully your wallet XXXX rupees KYC cashback click link and login your Paytm wallet http://6f381e1c.ngrok.io/kyc,Yes,No,No
spam,special offer only u dear customer now enjoy  local  std minutes only at rs  for  days reliance gsm,No,No,No
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",No,No,No
spam,You be able to get your NHS COVID pas which prove that you have have the vaccine against COVID-19 through nhs.vaccine.status-11.c,No,No,No
spam,destress candlemassage rs hot oil magicalaroma rs  off on refresh massage    new female stafftoglow your skintc,No,No,No
spam,spencers lknw wed zyada ka faydashop for rs   get potato  onionkgmax kgbill happy hr splampm offentire range organic staples  mariedigestive offentire rangeutensil cleaner  shampoo spl offer for women dietician consultationtc,No,No,No
spam,sikkakarnam offers noemi till possession in pay only   bhk flats opp noida sec metro stn  fng xway plan also availablem,No,No,No
smishing,HermesUK Our driver be unable to deliver your item yesterday You can confirm your redelivery at http://myhermes.online -item-tracking.com,Yes,No,No
smishing,today offer very hi speed g plus mts wifi   unlimited plan  you can connect  device free adapter  free home delivery  please call,No,No,No
ham,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,No,No,No
smishing,KYC have be expire Your account will be block in 24hrs please update your KYC in click here https //cutt.ly/EDCYqig,No,No,No
ham,My phone is ringing�,No,No,No
ham,Mm that time you dont like fun,No,No,No
ham,I havent add ü yet right..,No,No,No
smishing,Welcome to Hero Your PASSION PRO receive Est Delivery time XX 55PM on 25/09/2019 Est Cost- Rs.580 Pls call VIPIN XXXXXXXXXX for support,No,No,No
smishing,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",No,No,Yes
spam,get  off  on shopcluesin just pay your mobile bill on axis mobile to avail the offer pay now on httpgooglmecpnf tc apply,No,No,No
spam,stores strong dear member  join in the celebrations with me n moms shop for  get gv worth  n much more rush to nearest store now tc,No,No,No
spam,A withdrawl request have be send from IP 192.72.7.0 If this be not you Follow Steps http://t.co/H8BJaKqEny Now,Yes,No,Yes
spam,combo offer get gb g and unlimited vodafonevodafone calls on recharge of rs  validity  days recharge on my vodafone app wwwvodafoneinmvvf,No,No,No
smishing,meet us at eirene  balkum  thanew     may  for a dream home in mumbai booking  lac exclusive square yards discounts too for free pass,No,No,No
spam,last week of bed  bath carnival at home centre show coupon  hdtt   get extra  off on home centre furnishings  decor  homeware valid till may thtc,No,No,No
smishing,Please confirm your detail for shipment today otherwise your parcel will be return to the retailer f.p08b.com/k9P2p,No,No,No
ham,Did you try making another butt.,No,No,No
smishing,OPPORTUNITY to Own flat in sec137  Xpresway   NOIDA *2bhk-20.7 lac(Al inclusive) *3bhk-26.6 lac(Al.Insv) *0km frm FNG/Metro statn sms ICC to 54999,No,No,No
smishing,get upto  discounts in mens  women clothing and fashion accessories with best offers on branded sports shoes visit  wwwshoppecom download free app,No,No,No
ham,How come i din c Ì_... Yup i cut my hair...,No,No,No
smishing,stand a chance to win rs worth cargills voucher just dial   receive rs worth dd calls today to enter this draw rstax charged tc apply,No,No,No
ham,Dai  &lt;#&gt;  naal eruku.,No,No,No
spam,deovrit next time nag him also  hes got good android circle d and mayank  rishav u already know,No,No,No
smishing,"Dear Customer Congratulations You be winner of Flipkart Online Shopping Pvt.Ltd Company.You win the 1st .. prize Mahindra XUV500 Car Amount Price be Rs .. 14,60,000.00 The Charge Of Reg istration Service tax Rs .. 6,500 Deposit on XX-XX-XXXX For more know Details Contact 24x7 toll free XXXXXXXXXXX Helpline Call us XXXXXXXXXXX X 11:36 AM",No,No,No
smishing,Today 1:55 PM FedEx the scheduled dispatch date for your package 1z17456 be postpone Make sure to confirm here 19fxv.info/dxo XX M,No,No,No
ham,Lol. Well quality aint bad at all so i aint complaining,No,No,No
smishing,Dear customer your SBI card point worth INR XXXX expire by today Kindly redeem your point in cash by click here http://sbiccpay.com/,Yes,No,No
smishing,dear customer  pay your bill on wwwaircelcom and get  local aa mins free limited period offer,No,No,No
smishing,Congrats Dear Your A C XXXX6971 can be credit with Rs XXXXXX Verify your Email to Receive your amount T C http://xq3i.com/HWAHLNLKYQLLN,Yes,No,No
smishing,Congratulations from Woolworths You 're one of today 's lucky winner Claim your prize HERE http://www.1f.gg/s/3aqgew/6gm Unsub http://1f.gg/u/1ia380 XX MIN,Yes,No,No
smishing,airtel digital tv sunday super sale enjoy english movies with  hd channels at rs for stmonth rsmonth thereafter give missed call to,No,No,No
spam,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",No,No,Yes
spam,dear customer  celebrate akshaya tritiya with thangamayil jewellery get  special off on wastages from may  to  enjoy shopping with us tel,No,No,No
spam,NHS Your Covid Pass be now available to apply please visit http://applypass-nhs.com,Yes,No,No
smishing,dear guest  how was your experience with us over the call give your feedback with a missed call   liked it   disliked it download the oyo app oyoroomsapp use codeoyoapp and get  off on your first app booking,No,No,No
smishing,McDonald 's Bill Your Order number be XXX Your receipt for the same from Mcdonald 's Sarsan for Rs 1050.94 can be view from the follow link http://app.billeasy.in/b 1fecac,Yes,No,No
smishing,book movie tickets on bookmyshow app in  click with hdfc bank payzapp  and get rs cashback on bookings worth rs or moredownload  apppayzappin tc,No,No,No
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,No,No,Yes
ham,From 5 to 2 only my work timing.,No,No,No
spam,Dear subscriber  you have just been credited with 15MB of data,No,No,No
ham,At the funeral home with Audrey and dad,No,No,No
spam,super saver offer  flat rs instant discount on domestic flights use code mmtdf hurry  book now only on makemytrip app mdealcotmjcynzymde,No,No,No
smishing,Dear customer your KOTK MHIN ... BANK A c will be close today Please complete your verification Please click on this link is.gd/GJUcmL,No,No,No
smishing,todays vodafone numbers ending with 0089(my last four digits) are selected to received a Ã¥Â£350 award. If your number matches please call 09063442151 to claim your Ã¥Â£350 award,No,No,Yes
smishing,Dear customer your Air'tel number serv'ice will be expire within 24hrs more inquiry please call us XXXXXXXXXX customer care.thank you,No,No,No
smishing,days free dialer tune  call  toll free win car  ac  gold rsday call tf love  dating tips rs days dial,No,No,No
spam,Enjoy FLAT XX on all boAt merchandise Apply code boAtfab15 Grab your boAt now http://bit.ly/3fF9gg,Yes,No,No
ham,Wa... U so efficient... Gee... Thanx...,No,No,No
smishing,DBS Your account have be temporary suspend and some service limit Please confirm your detail by visit http://dbs personaldeauth.com,Yes,No,No
smishing,Revolut Your account have be temporarily lock please verify your identity at the follow URL revolut.auth300.com,No,No,No
